email,match_confidence,nombre_key,member_id_rcv,nombre,apellido,genero,fecha_nacimiento,whatsapp,nacionalidad,region,comuna,situacion_habitacional,pertenece_comite,cuantas_personas_viven,estado_registro,subsidio_recomendado,rsh,tiene_propiedad,tiene_subsidio,ingresos,ahorro,tiene_registro_web,inscrito_taller,asistio_taller,uso_minga,num_talleres_inscritos,num_talleres_asistidos,num_conversaciones_minga,tasa_asistencia,fuentes,fecha_primer_registro,fecha_etl,talleres_titulos,fecha_inscripcion_min,fecha_asistencia_min,fecha_minga_min
karla.gonzalez.demo853@outlook.com,HIGH,karla_gonzalez,RCV-151999,Karla,González,masculino,1963-11-13,56983076552,,maule,talca,vivienda_cedida,Sí,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-11-15 12:48:59,2026-08-26 19:01:20.008274,,,,
karla.guerra.demo24765@gmail.com,HIGH,karla_guerra,RCV-151999,Karla,Guerra,otro,1982-02-09,56978772520,,atacama,vallenar,vivienda_propia,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-09-18 22:19:20,2026-08-26 19:01:20.008274,,,,
karla.henriquez.demo17761@yahoo.com,HIGH,karla_henriquez,RCV-151999,Karla,Henríquez,masculino,1978-05-09,56997082535,,biobío,los ángeles,arriendo,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-11-24 16:06:15,2026-08-26 19:01:20.008274,,,,
karla.hernandez.demo29525@hotmail.com,HIGH,karla_hernandez,RCV-151999,Karla,Hernández,femenino,1963-03-24,56957685793,,metropolitana de santiago,santiago,arriendo,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-09-03 11:54:18,2026-08-26 19:01:20.008274,,,,
karla.herrera.demo36091@gmail.com,HIGH,karla_herrera,RCV-151999,Karla,Herrera,femenino,1980-03-23,56943040049,,metropolitana de santiago,puente alto,allegado,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-04-13 02:13:04,2026-08-26 19:01:20.008274,,,,
karla.jara.demo36643@hotmail.com,HIGH,karla_jara,RCV-151999,Karla,Jara,femenino,1984-12-07,56974885032,,metropolitana de santiago,san bernardo,vivienda_cedida,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-02-03 04:26:09,2026-08-26 19:01:20.008274,,,,
karla.jimenez.demo33924@hotmail.com,HIGH,karla_jimenez,RCV-151999,Karla,Jiménez,femenino,1969-05-25,56964930914,,valparaíso,san antonio,arriendo,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-02-03 08:48:36,2026-08-26 19:01:20.008274,,,,
karla.lagos.demo11407@yahoo.com,HIGH,karla_lagos,RCV-151999,Karla,Lagos,no_especificado,1970-05-05,56995368024,,araucanía,villarrica,,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-11 02:32:43,2026-08-26 19:01:20.008274,,,,
karla.lagos.demo42664@hotmail.com,HIGH,karla_lagos,RCV-151999,Karla,Lagos,masculino,1978-04-15,56967892294,,metropolitana de santiago,las condes,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-03-11 03:46:22,2026-08-26 19:01:20.008274,,,,
karla.lagos.demo51110@outlook.com,HIGH,karla_lagos,RCV-151999,Karla,Lagos,femenino,1995-04-19,56965502419,,atacama,copiapó,arriendo,Sí,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-27 17:16:43,2026-08-26 19:01:20.008274,,,,
karla.lara.demo26707@outlook.com,HIGH,karla_lara,RCV-151999,Karla,Lara,masculino,1990-03-31,56943091113,,metropolitana de santiago,san bernardo,allegado,Sí,4,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2025-10-27 00:00:00,2026-08-26 19:01:20.008274,,,2025-10-27,
karla.letelier.demo30141@outlook.com,HIGH,karla_letelier,RCV-151999,Karla,Letelier,masculino,1973-09-01,56987604844,,metropolitana de santiago,san bernardo,allegado,Sí,3,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-04-19 23:21:29,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2026-03-21,,
karla.lira.demo15880@hotmail.com,HIGH,karla_lira,RCV-151999,Karla,Lira,masculino,1970-02-16,56946613742,venezolana,maule,talca,campamento,No,2,activo,DS1,No registra,No,No,Más de $1.200.000,$1.000.000,True,False,False,True,0,0,2,,"[""registro"", ""minga""]",2023-06-25 20:41:30,2026-08-26 19:01:20.008274,,,,2025-06-16
karla.lorca.demo24820@hotmail.com,HIGH,karla_lorca,RCV-151999,Karla,Lorca,otro,1981-02-14,56948015562,,antofagasta,calama,arriendo,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-04-11 17:16:11,2026-08-26 19:01:20.008274,,,,
karla.machuca.demo34025@yahoo.com,HIGH,karla_machuca,RCV-151999,Karla,Machuca,masculino,1996-10-21,56942133065,,atacama,copiapó,allegado,Sí,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-04-28 01:49:11,2026-08-26 19:01:20.008274,,,,
karla.mamani.demo45428@outlook.com,HIGH,karla_mamani,RCV-151999,Karla,Mamani,femenino,1994-11-17,56998149523,,araucanía,padre las casas,campamento,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-31 00:33:53,2026-08-26 19:01:20.008274,,,,
karla.mancilla.demo1873@yahoo.com,HIGH,karla_mancilla,RCV-151999,Karla,Mancilla,femenino,1977-07-03,56951201030,,los lagos,osorno,,No,7,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-10-07 00:00:00,2026-08-26 19:01:20.008274,"[""Webinar: Cómo Postular al Subsidio Habitacional""]",2025-10-07,,
karla.marambio.demo16727@outlook.com,HIGH,karla_marambio,RCV-151999,Karla,Marambio,masculino,1978-01-28,56984273796,,metropolitana de santiago,providencia,allegado,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-02-25 06:52:16,2026-08-26 19:01:20.008274,,,,
karla.martinez.demo45597@outlook.com,HIGH,karla_martinez,RCV-151999,Karla,Martínez,no_especificado,1990-08-21,56928231495,,metropolitana de santiago,la florida,,Sí,6,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-15 04:54:50,2026-08-26 19:01:20.008274,,,,
karla.mella.demo46198@gmail.com,HIGH,karla_mella,RCV-151999,Karla,Mella,masculino,1973-01-28,56920249456,,araucanía,villarrica,allegado,Sí,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-29 12:31:14,2026-08-26 19:01:20.008274,,,,
karla.mellado.demo32548@outlook.com,HIGH,karla_mellado,RCV-151999,Karla,Mellado,masculino,1990-11-21,56930129903,,antofagasta,mejillones,allegado,Sí,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-12-08 01:24:02,2026-08-26 19:01:20.008274,,,,
karla.melo.demo26631@gmail.com,HIGH,karla_melo,RCV-151999,Karla,Melo,no_especificado,1966-03-13,56918115553,,metropolitana de santiago,san bernardo,arriendo,Sí,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-05-31 03:28:27,2026-08-26 19:01:20.008274,,,,
karla.meneses.demo49614@outlook.com,HIGH,karla_meneses,RCV-151999,Karla,Meneses,femenino,1991-09-12,56980981152,,valparaíso,concón,allegado,No,1,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-08-27 16:52:35,2026-08-26 19:01:20.008274,"[""Webinar: Cómo Postular al Subsidio Habitacional""]",2026-04-15,,
karla.molina.demo35863@outlook.com,HIGH,karla_molina,RCV-151999,Karla,Molina,femenino,1960-02-18,56943508168,,o'higgins,san vicente,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-04-18 13:40:29,2026-08-26 19:01:20.008274,,,,
karla.mondaca.demo4888@hotmail.com,HIGH,karla_mondaca,RCV-151999,Karla,Mondaca,femenino,1971-09-23,56930138075,,valparaíso,concón,allegado,Sí,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-10-04 14:11:02,2026-08-26 19:01:20.008274,,,,
karla.mora.demo36084@gmail.com,HIGH,karla_mora,RCV-151999,Karla,Mora,femenino,1977-07-04,56933709762,,metropolitana de santiago,san bernardo,arriendo,No,2,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-11-30 07:28:57,2026-08-26 19:01:20.008274,"[""Taller de Postulación DS19 - Mayo 2026""]",2024-11-25,,
karla.moraga.demo46382@hotmail.com,HIGH,karla_moraga,RCV-151999,Karla,Moraga,femenino,1972-04-23,56913446350,,metropolitana de santiago,puente alto,allegado,Sí,6,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2023-06-15 11:04:10,2026-08-26 19:01:20.008274,,,2023-11-29,
karla.morales.demo45456@outlook.com,HIGH,karla_morales,RCV-151999,Karla,Morales,femenino,1994-09-11,56950258820,,valparaíso,san antonio,allegado,No,2,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-23 21:02:23,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2025-07-25,,
karla.moreno.demo42249@outlook.com,HIGH,karla_moreno,RCV-151999,Karla,Moreno,femenino,1995-07-26,56967839266,,biobío,chiguayante,allegado,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-17 22:19:55,2026-08-26 19:01:20.008274,,,,
karla.moya.demo43419@outlook.com,HIGH,karla_moya,RCV-151999,Karla,Moya,otro,1995-09-13,56963488638,,araucanía,padre las casas,,No,7,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-08 19:21:11,2026-08-26 19:01:20.008274,,,,
karla.munoz.demo11501@hotmail.com,HIGH,karla_munoz,RCV-151999,Karla,Muñoz,femenino,1978-08-01,56924924123,,araucanía,padre las casas,arriendo,No,4,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2023-03-31 00:00:00,2026-08-26 19:01:20.008274,,,2023-03-31,
karla.munoz.demo15525@outlook.com,HIGH,karla_munoz,RCV-151999,Karla,Muñoz,femenino,1974-03-19,56916040898,,metropolitana de santiago,la granja,allegado,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-11 20:49:56,2026-08-26 19:01:20.008274,,,,
karla.norambuena.demo2245@yahoo.com,HIGH,karla_norambuena,RCV-151999,Karla,Norambuena,femenino,1958-07-04,56915541031,,metropolitana de santiago,la granja,arriendo,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-09-12 12:46:40,2026-08-26 19:01:20.008274,,,,
karla.nunez.demo31920@yahoo.com,HIGH,karla_nunez,RCV-151999,Karla,Núñez,masculino,1991-04-08,56954892091,,tarapacá,iquique,vivienda_propia,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-06-28 19:11:06,2026-08-26 19:01:20.008274,,,,
karla.olivares.demo29101@outlook.com,HIGH,karla_olivares,RCV-151999,Karla,Olivares,masculino,1991-04-18,56939649024,,atacama,vallenar,allegado,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-10-09 15:13:44,2026-08-26 19:01:20.008274,,,,
karla.ortega.demo8722@hotmail.com,HIGH,karla_ortega,RCV-151999,Karla,Ortega,masculino,1987-03-28,56913163201,,biobío,chiguayante,allegado,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-05-18 06:32:43,2026-08-26 19:01:20.008274,,,,
karla.osorio.demo907@outlook.com,HIGH,karla_osorio,RCV-151999,Karla,Osorio,no_especificado,1967-09-19,56963065560,,valparaíso,concón,arriendo,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-07 21:34:46,2026-08-26 19:01:20.008274,,,,
karla.osses.demo37390@hotmail.com,HIGH,karla_osses,RCV-151999,Karla,Osses,masculino,1988-01-24,56952954641,,tarapacá,iquique,allegado,No,7,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-11-05 09:42:46,2026-08-26 19:01:20.008274,"[""Jornada Comités de Vivienda - Región Metropolitana""]",2024-11-11,,
karla.oyarzo.demo22917@outlook.com,HIGH,karla_oyarzo,RCV-151999,Karla,Oyarzo,femenino,1962-08-14,56954692498,,los lagos,valdivia,allegado,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-04-29 01:46:27,2026-08-26 19:01:20.008274,,,,
karla.pardo.demo23417@outlook.com,HIGH,karla_pardo,RCV-151999,Karla,Pardo,femenino,1990-05-19,56958345503,,los lagos,puerto montt,arriendo,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-06-28 17:10:25,2026-08-26 19:01:20.008274,,,,
karla.parra.demo16286@gmail.com,HIGH,karla_parra,RCV-151999,Karla,Parra,masculino,1973-03-25,56967771271,,metropolitana de santiago,la florida,,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-02-08 16:57:55,2026-08-26 19:01:20.008274,,,,
karla.parra.demo19923@yahoo.com,HIGH,karla_parra,RCV-151999,Karla,Parra,femenino,1965-05-15,56935917978,,valparaíso,quilpué,allegado,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-30 15:17:31,2026-08-26 19:01:20.008274,,,,
karla.parra.demo25265@yahoo.com,HIGH,karla_parra,RCV-151999,Karla,Parra,femenino,1972-02-09,56936258811,,valparaíso,concón,allegado,Sí,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-02-11 02:16:42,2026-08-26 19:01:20.008274,,,,
karla.pizarro.demo45123@hotmail.com,HIGH,karla_pizarro,RCV-151999,Karla,Pizarro,masculino,1960-06-19,56955091988,,o'higgins,machalí,,Sí,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-01-28 21:36:46,2026-08-26 19:01:20.008274,,,,
karla.poblete.demo18708@gmail.com,HIGH,karla_poblete,RCV-151999,Karla,Poblete,masculino,1980-05-21,56948615789,,metropolitana de santiago,santiago,allegado,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-07-27 00:59:59,2026-08-26 19:01:20.008274,,,,
karla.ponce.demo14247@hotmail.com,HIGH,karla_ponce,RCV-151999,Karla,Ponce,femenino,1977-12-22,56956641347,,metropolitana de santiago,las condes,,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-29 11:18:59,2026-08-26 19:01:20.008274,,,,
karla.ponce.demo47291@hotmail.com,HIGH,karla_ponce,RCV-151999,Karla,Ponce,femenino,1974-10-25,56950562166,,biobío,san pedro de la paz,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-22 15:27:17,2026-08-26 19:01:20.008274,,,,
karla.pozo.demo32750@outlook.com,HIGH,karla_pozo,RCV-151999,Karla,Pozo,masculino,1986-08-11,56929523444,,valparaíso,quilpué,,Sí,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-14 17:29:20,2026-08-26 19:01:20.008274,,,,
karla.quezada.demo48187@outlook.com,HIGH,karla_quezada,RCV-151999,Karla,Quezada,masculino,1976-07-06,56987267361,,metropolitana de santiago,san bernardo,,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-09-08 11:40:51,2026-08-26 19:01:20.008274,,,,
karla.ramirez.demo11308@outlook.com,HIGH,karla_ramirez,RCV-151999,Karla,Ramírez,femenino,1992-03-18,56941842373,,metropolitana de santiago,puente alto,allegado,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-12-18 03:13:42,2026-08-26 19:01:20.008274,,,,
karla.ramirez.demo20106@gmail.com,HIGH,karla_ramirez,RCV-151999,Karla,Ramírez,femenino,1983-12-15,56924007017,,biobío,chiguayante,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-02 08:58:23,2026-08-26 19:01:20.008274,,,,
karla.ramirez.demo26872@hotmail.com,HIGH,karla_ramirez,RCV-151999,Karla,Ramírez,femenino,1997-05-15,56995353210,,metropolitana de santiago,santiago,vivienda_propia,Sí,8,inactivo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-08-20 03:26:44,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2025-03-15,,
karla.ramos.demo30172@outlook.com,HIGH,karla_ramos,RCV-151999,Karla,Ramos,femenino,1970-04-12,56910381107,,maule,linares,arriendo,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-05-16 08:14:23,2026-08-26 19:01:20.008274,,,,
karla.reyes.demo26181@yahoo.com,HIGH,karla_reyes,RCV-151999,Karla,Reyes,femenino,1977-08-15,56911246609,chilena,coquimbo,ovalle,allegado,No,3,activo,Pendiente evaluación,40%,Sí,No,Más de $1.200.000,$500.000,True,False,False,True,0,0,2,,"[""registro"", ""minga""]",2024-12-07 16:20:49,2026-08-26 19:01:20.008274,,,,2025-06-16
karla.reyes.demo41899@gmail.com,HIGH,karla_reyes,RCV-151999,Karla,Reyes,femenino,1970-12-28,56923461843,,arica y parinacota,arica,arriendo,No,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-07-10 05:02:17,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2025-08-18,,
karla.riquelme.demo35244@yahoo.com,HIGH,karla_riquelme,RCV-151999,Karla,Riquelme,femenino,1990-02-25,56968502111,,magallanes,punta arenas,allegado,No,3,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-08-22 14:37:21,2026-08-26 19:01:20.008274,"[""Taller Subsidio Sectores Medios DS.01""]",2025-04-01,,
karla.riquelme.demo41380@yahoo.com,HIGH,karla_riquelme,RCV-151999,Karla,Riquelme,femenino,1977-01-21,56927073309,,metropolitana de santiago,la florida,arriendo,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-03-23 19:59:47,2026-08-26 19:01:20.008274,,,,
karla.rivera.demo21039@outlook.com,HIGH,karla_rivera,RCV-151999,Karla,Rivera,femenino,1976-08-13,56940483693,,metropolitana de santiago,la florida,allegado,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-08-07 21:21:12,2026-08-26 19:01:20.008274,,,,
karla.rodriguez.demo14990@yahoo.com,HIGH,karla_rodriguez,RCV-151999,Karla,Rodríguez,femenino,1996-08-01,56971119287,,araucanía,villarrica,,No,8,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2025-10-08 20:46:44,2026-08-26 19:01:20.008274,,,2026-05-03,
karla.rodriguez.demo19284@gmail.com,HIGH,karla_rodriguez,RCV-151999,Karla,Rodríguez,femenino,1964-02-06,56948340965,,metropolitana de santiago,la florida,arriendo,No,7,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-02-28 06:34:38,2026-08-26 19:01:20.008274,,,,
karla.rodriguez.demo32153@outlook.com,HIGH,karla_rodriguez,RCV-151999,Karla,Rodríguez,no_especificado,1970-11-20,56942164242,,maule,curicó,arriendo,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-07-17 12:42:20,2026-08-26 19:01:20.008274,,,,
karla.rodriguez.demo43118@yahoo.com,HIGH,karla_rodriguez,RCV-151999,Karla,Rodríguez,femenino,1980-01-03,56925349278,,biobío,talcahuano,arriendo,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-04-13 15:13:23,2026-08-26 19:01:20.008274,,,,
karla.rodriguez.demo47162@outlook.com,HIGH,karla_rodriguez,RCV-151999,Karla,Rodríguez,femenino,1985-02-20,56937809214,,antofagasta,calama,allegado,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-01-15 22:28:21,2026-08-26 19:01:20.008274,,,,
karla.rojas.demo6312@outlook.com,HIGH,karla_rojas,RCV-151999,Karla,Rojas,masculino,1977-08-01,56937560008,,los lagos,valdivia,,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-11-16 21:56:57,2026-08-26 19:01:20.008274,,,,
karla.romero.demo49935@yahoo.com,HIGH,karla_romero,RCV-151999,Karla,Romero,femenino,1961-05-19,56963529541,,metropolitana de santiago,san bernardo,allegado,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-07-09 02:55:52,2026-08-26 19:01:20.008274,,,,
karla.ruiz.demo45043@yahoo.com,HIGH,karla_ruiz,RCV-151999,Karla,Ruiz,femenino,1986-06-07,56940839572,,araucanía,padre las casas,allegado,Sí,4,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-04-03 23:36:06,2026-08-26 19:01:20.008274,,,,
karla.sandoval.demo23178@outlook.com,HIGH,karla_sandoval,RCV-151999,Karla,Sandoval,femenino,1965-09-03,56955107651,,maule,constitución,allegado,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-16 17:56:52,2026-08-26 19:01:20.008274,,,,
karla.seguel.demo10876@gmail.com,HIGH,karla_seguel,RCV-151999,Karla,Seguel,masculino,1990-01-04,56968860382,,metropolitana de santiago,santiago,,Sí,8,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-16 21:19:49,2026-08-26 19:01:20.008274,"[""Webinar: Cómo Postular al Subsidio Habitacional""]",2024-09-15,,
karla.sepulveda.demo1095@hotmail.com,HIGH,karla_sepulveda,RCV-151999,Karla,Sepúlveda,otro,1984-11-10,56988053483,,metropolitana de santiago,la granja,arriendo,Sí,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-01 06:41:51,2026-08-26 19:01:20.008274,,,,
karla.silva.demo3058@gmail.com,HIGH,karla_silva,RCV-151999,Karla,Silva,femenino,1966-04-24,56947590370,,metropolitana de santiago,providencia,vivienda_propia,No,5,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2023-11-18 00:00:00,2026-08-26 19:01:20.008274,,,2023-11-18,
karla.soto.demo11795@hotmail.com,HIGH,karla_soto,RCV-151999,Karla,Soto,no_especificado,1994-01-03,56985009952,,araucanía,padre las casas,,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-01-21 01:38:52,2026-08-26 19:01:20.008274,,,,
karla.soto.demo1843@outlook.com,HIGH,karla_soto,RCV-151999,Karla,Soto,femenino,1976-06-04,56930854495,,biobío,chiguayante,arriendo,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-23 06:49:08,2026-08-26 19:01:20.008274,,,,
karla.tapia.demo17026@yahoo.com,HIGH,karla_tapia,RCV-151999,Karla,Tapia,masculino,1994-09-17,56975757266,,maule,talca,arriendo,Sí,5,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-07-01 23:23:31,2026-08-26 19:01:20.008274,"[""Taller Subsidio Sectores Medios DS.01""]",2024-04-25,,
karla.tapia.demo36747@outlook.com,HIGH,karla_tapia,RCV-151999,Karla,Tapia,femenino,1975-05-10,56975921592,,o'higgins,rancagua,allegado,No,8,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-11 00:00:00,2026-08-26 19:01:20.008274,"[""Taller Subsidio Sectores Medios DS.01""]",2024-02-11,,
karla.toro.demo31356@gmail.com,HIGH,karla_toro,RCV-151999,Karla,Toro,masculino,1975-07-08,56917474379,,valparaíso,viña del mar,arriendo,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-06-01 00:46:14,2026-08-26 19:01:20.008274,,,,
karla.torres.demo50121@hotmail.com,HIGH,karla_torres,RCV-151999,Karla,Torres,femenino,1963-09-11,56950795298,,metropolitana de santiago,la granja,allegado,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-05-18 08:42:03,2026-08-26 19:01:20.008274,,,,
karla.torres.demo7304@gmail.com,HIGH,karla_torres,RCV-151999,Karla,Torres,femenino,1965-03-31,56987017982,,metropolitana de santiago,maipú,arriendo,No,3,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-02-08 05:03:39,2026-08-26 19:01:20.008274,,,,
karla.urrutia.demo45457@yahoo.com,HIGH,karla_urrutia,RCV-151999,Karla,Urrutia,femenino,1969-01-11,56925127742,,valparaíso,villa alemana,allegado,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-10-18 07:50:56,2026-08-26 19:01:20.008274,,,,
karla.urzua.demo23636@outlook.com,HIGH,karla_urzua,RCV-151999,Karla,Urzúa,masculino,1987-03-08,56974316200,,o'higgins,san fernando,vivienda_cedida,Sí,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-01-18 05:44:46,2026-08-26 19:01:20.008274,,,,
karla.valenzuela.demo14973@hotmail.com,HIGH,karla_valenzuela,RCV-151999,Karla,Valenzuela,femenino,1983-12-27,56925109475,,biobío,san pedro de la paz,allegado,Sí,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-05-15 20:01:56,2026-08-26 19:01:20.008274,,,,
karla.valenzuela.demo49804@hotmail.com,HIGH,karla_valenzuela,RCV-151999,Karla,Valenzuela,femenino,1993-04-13,56996692688,,metropolitana de santiago,las condes,arriendo,Sí,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-06-07 22:58:52,2026-08-26 19:01:20.008274,,,,
karla.varela.demo19486@yahoo.com,HIGH,karla_varela,RCV-151999,Karla,Varela,femenino,1995-02-14,56918492181,,valparaíso,quilpué,allegado,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-18 04:55:59,2026-08-26 19:01:20.008274,,,,
karla.vargas.demo1127@hotmail.com,HIGH,karla_vargas,RCV-151999,Karla,Vargas,masculino,1988-02-05,56930794031,,o'higgins,san vicente,,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-01-16 10:55:11,2026-08-26 19:01:20.008274,,,,
karla.vega.demo29381@gmail.com,HIGH,karla_vega,RCV-151999,Karla,Vega,femenino,1975-04-08,56935844463,,biobío,concepción,arriendo,No,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-08-11 00:00:00,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2024-08-11,,
karla.vejar.demo37570@yahoo.com,HIGH,karla_vejar,RCV-151999,Karla,Vejar,femenino,1973-03-10,56975139541,,metropolitana de santiago,puente alto,allegado,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-18 05:05:28,2026-08-26 19:01:20.008274,,,,
karla.vera.demo6442@outlook.com,HIGH,karla_vera,RCV-151999,Karla,Vera,femenino,1984-06-23,56930429740,,biobío,los ángeles,allegado,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-03-08 21:37:27,2026-08-26 19:01:20.008274,,,,
karla.vidal.demo21093@gmail.com,HIGH,karla_vidal,RCV-151999,Karla,Vidal,masculino,1981-12-29,56923303936,,metropolitana de santiago,la granja,allegado,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-05-08 03:23:18,2026-08-26 19:01:20.008274,,,,
