TALLER_ENTRY_ID,TALLER_TITLE,TALLER_URL,MEMBER_ID,MEMBER_SCREEN_NAME,MEMBER_EMAIL,MEMBER_URL,FORMULARIO_ENTRY_ID,FORMULARIO_URL,FORMULARIO_STATUS,FORMULARIO_ENTRY_DATE,PREGUNTAS - RESPUESTAS
ENTRY-13821,Asamblea Informativa DS49,http://deficitcero.cl/talleres/1,MEM-116640,Constanza Orellana,constanza.orellana.demo16640@yahoo.com,http://comunidad.deficitcero.cl/u/35535,FORM-13821,http://forms.deficitcero.cl/f/620,completado,2024-01-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13822,Asamblea Informativa DS49,http://deficitcero.cl/talleres/4,MEM-132721,Alexis Ojeda,alexis.ojeda.demo32721@gmail.com,http://comunidad.deficitcero.cl/u/47743,FORM-13822,http://forms.deficitcero.cl/f/347,completado,2025-02-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13823,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-100802,Camila Chávez,camila.chavez.demo802@yahoo.com,http://comunidad.deficitcero.cl/u/59404,FORM-13823,http://forms.deficitcero.cl/f/364,pendiente,2026-03-16,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13824,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-107163,Alejandra Hernández,alejandra.hernandez.demo7163@hotmail.com,http://comunidad.deficitcero.cl/u/80491,FORM-13824,http://forms.deficitcero.cl/f/460,completado,2026-01-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13825,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/5,MEM-102895,Claudio Romero,claudio.romero.demo2895@yahoo.com,http://comunidad.deficitcero.cl/u/4777,FORM-13825,http://forms.deficitcero.cl/f/875,completado,2026-01-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13826,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/5,MEM-128448,Manuel Lizana,manuel.lizana.demo28448@outlook.com,http://comunidad.deficitcero.cl/u/61049,FORM-13826,http://forms.deficitcero.cl/f/276,completado,2025-02-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13827,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/4,MEM-131769,Yasmín Barraza,yasmin.barraza.demo31769@gmail.com,http://comunidad.deficitcero.cl/u/97260,FORM-13827,http://forms.deficitcero.cl/f/317,completado,2024-04-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13828,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/5,MEM-113676,Carlos Paredes,carlos.paredes.demo13676@hotmail.com,http://comunidad.deficitcero.cl/u/27898,FORM-13828,http://forms.deficitcero.cl/f/704,completado,2025-12-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13829,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/3,MEM-132161,Oliver Sánchez,oliver.sanchez.demo32161@yahoo.com,http://comunidad.deficitcero.cl/u/94834,FORM-13829,http://forms.deficitcero.cl/f/190,completado,2025-01-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13830,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-117379,Carlos Leiva,carlos.leiva.demo17379@hotmail.com,http://comunidad.deficitcero.cl/u/66768,FORM-13830,http://forms.deficitcero.cl/f/453,pendiente,2024-10-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13831,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-148049,Patricia Acevedo,patricia.acevedo.demo48049@gmail.com,http://comunidad.deficitcero.cl/u/31597,FORM-13831,http://forms.deficitcero.cl/f/308,completado,2024-11-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13832,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/4,MEM-150450,Aldo Concha,aldo.concha.demo50450@outlook.com,http://comunidad.deficitcero.cl/u/46640,FORM-13832,http://forms.deficitcero.cl/f/768,pendiente,2026-03-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13833,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-101178,Patricio Márquez,patricio.marquez.demo1178@hotmail.com,http://comunidad.deficitcero.cl/u/82547,FORM-13833,http://forms.deficitcero.cl/f/254,completado,2024-04-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13834,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-102881,Dominga Robles,dominga.robles.demo2881@gmail.com,http://comunidad.deficitcero.cl/u/44898,FORM-13834,http://forms.deficitcero.cl/f/507,completado,2024-05-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13835,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/5,MEM-129888,Amada Serrano,amada.serrano.demo29888@outlook.com,http://comunidad.deficitcero.cl/u/86244,FORM-13835,http://forms.deficitcero.cl/f/163,pendiente,2025-07-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13836,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/2,MEM-124417,José Reyes,jose.reyes.demo24417@outlook.com,http://comunidad.deficitcero.cl/u/13751,FORM-13836,http://forms.deficitcero.cl/f/708,completado,2024-04-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13837,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-140547,Daniel Vallejos,daniel.vallejos.demo40547@yahoo.com,http://comunidad.deficitcero.cl/u/3988,FORM-13837,http://forms.deficitcero.cl/f/274,completado,2024-09-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13838,Asamblea Informativa DS49,http://deficitcero.cl/talleres/5,MEM-100567,Patricia Gutiérrez,patricia.gutierrez.demo567@outlook.com,http://comunidad.deficitcero.cl/u/21666,FORM-13838,http://forms.deficitcero.cl/f/555,completado,2024-04-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13839,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-140169,Viviana Cares,viviana.cares.demo40169@gmail.com,http://comunidad.deficitcero.cl/u/58468,FORM-13839,http://forms.deficitcero.cl/f/442,pendiente,2025-10-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13840,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-107687,Ramón Herrera,ramon.herrera.demo7687@outlook.com,http://comunidad.deficitcero.cl/u/20016,FORM-13840,http://forms.deficitcero.cl/f/762,completado,2025-09-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13841,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/8,MEM-143728,Aníbal Venegas,anibal.venegas.demo43728@gmail.com,http://comunidad.deficitcero.cl/u/27555,FORM-13841,http://forms.deficitcero.cl/f/111,pendiente,2025-10-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13842,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-138246,Génesis Romero,genesis.romero.demo38246@hotmail.com,http://comunidad.deficitcero.cl/u/66269,FORM-13842,http://forms.deficitcero.cl/f/636,completado,2025-03-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13843,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-124492,Constanza Aros,constanza.aros.demo24492@gmail.com,http://comunidad.deficitcero.cl/u/13740,FORM-13843,http://forms.deficitcero.cl/f/569,completado,2025-05-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13844,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-123422,Trinidad Espinoza,trinidad.espinoza.demo23422@gmail.com,http://comunidad.deficitcero.cl/u/40347,FORM-13844,http://forms.deficitcero.cl/f/160,completado,2026-02-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13845,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-131319,Mirtha Cornejo,mirtha.cornejo.demo31319@yahoo.com,http://comunidad.deficitcero.cl/u/50094,FORM-13845,http://forms.deficitcero.cl/f/637,completado,2024-08-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13846,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-143826,Octavio Alarcón,octavio.alarcon.demo43826@gmail.com,http://comunidad.deficitcero.cl/u/75717,FORM-13846,http://forms.deficitcero.cl/f/187,completado,2024-10-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13847,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-131225,Evelyn Arriagada,evelyn.arriagada.demo31225@yahoo.com,http://comunidad.deficitcero.cl/u/16253,FORM-13847,http://forms.deficitcero.cl/f/914,pendiente,2024-12-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13848,Taller de Educación Financiera,http://deficitcero.cl/talleres/4,MEM-150250,Luis Leiva,luis.leiva.demo50250@gmail.com,http://comunidad.deficitcero.cl/u/22842,FORM-13848,http://forms.deficitcero.cl/f/702,completado,2025-03-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13849,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-113384,Carolina Bahamondes,carolina.bahamondes.demo13384@outlook.com,http://comunidad.deficitcero.cl/u/60218,FORM-13849,http://forms.deficitcero.cl/f/185,completado,2024-11-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13850,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-137644,Matías Flores,matias.flores.demo37644@yahoo.com,http://comunidad.deficitcero.cl/u/73631,FORM-13850,http://forms.deficitcero.cl/f/284,completado,2024-02-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13851,Taller de Educación Financiera,http://deficitcero.cl/talleres/1,MEM-143124,Marie Rivera,marie.rivera.demo43124@yahoo.com,http://comunidad.deficitcero.cl/u/32916,FORM-13851,http://forms.deficitcero.cl/f/656,completado,2024-11-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13852,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/6,MEM-138357,Benjamín Pereira,benjamin.pereira.demo38357@gmail.com,http://comunidad.deficitcero.cl/u/62610,FORM-13852,http://forms.deficitcero.cl/f/141,completado,2025-04-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13853,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-121168,Luciano Vega,luciano.vega.demo21168@yahoo.com,http://comunidad.deficitcero.cl/u/8069,FORM-13853,http://forms.deficitcero.cl/f/353,completado,2025-01-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13854,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/5,MEM-144764,Florencia Valenzuela,florencia.valenzuela.demo44764@gmail.com,http://comunidad.deficitcero.cl/u/57101,FORM-13854,http://forms.deficitcero.cl/f/199,completado,2026-02-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13855,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-117734,Mercedes Cárdenas,mercedes.cardenas.demo17734@outlook.com,http://comunidad.deficitcero.cl/u/3095,FORM-13855,http://forms.deficitcero.cl/f/243,completado,2024-11-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13856,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-118311,Jorge Iturra,jorge.iturra.demo18311@outlook.com,http://comunidad.deficitcero.cl/u/97323,FORM-13856,http://forms.deficitcero.cl/f/715,completado,2025-01-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13857,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-105140,Vanessa Cortés,vanessa.cortes.demo5140@hotmail.com,http://comunidad.deficitcero.cl/u/48573,FORM-13857,http://forms.deficitcero.cl/f/383,pendiente,2025-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13858,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-111182,Ana Trujillo,ana.trujillo.demo11182@yahoo.com,http://comunidad.deficitcero.cl/u/83628,FORM-13858,http://forms.deficitcero.cl/f/150,completado,2025-12-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13859,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/7,MEM-133160,Ramón Rodríguez,ramon.rodriguez.demo33160@outlook.com,http://comunidad.deficitcero.cl/u/78030,FORM-13859,http://forms.deficitcero.cl/f/554,completado,2026-01-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13860,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/8,MEM-131066,Víctor Pérez,victor.perez.demo31066@gmail.com,http://comunidad.deficitcero.cl/u/71972,FORM-13860,http://forms.deficitcero.cl/f/442,completado,2024-02-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13861,Asamblea Informativa DS49,http://deficitcero.cl/talleres/1,MEM-145352,Guadalupe Cifuentes,guadalupe.cifuentes.demo45352@outlook.com,http://comunidad.deficitcero.cl/u/57216,FORM-13861,http://forms.deficitcero.cl/f/121,pendiente,2025-06-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13862,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/2,MEM-103043,Aurora Carrasco,aurora.carrasco.demo3043@yahoo.com,http://comunidad.deficitcero.cl/u/95405,FORM-13862,http://forms.deficitcero.cl/f/803,completado,2024-02-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13863,Taller de Educación Financiera,http://deficitcero.cl/talleres/6,MEM-121693,Patricia Sánchez,patricia.sanchez.demo21693@hotmail.com,http://comunidad.deficitcero.cl/u/36754,FORM-13863,http://forms.deficitcero.cl/f/361,completado,2026-04-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13864,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-131386,Guillermo Arévalo,guillermo.arevalo.demo31386@yahoo.com,http://comunidad.deficitcero.cl/u/89927,FORM-13864,http://forms.deficitcero.cl/f/829,completado,2025-01-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13865,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-109730,Cristian García,cristian.garcia.demo9730@hotmail.com,http://comunidad.deficitcero.cl/u/23841,FORM-13865,http://forms.deficitcero.cl/f/820,completado,2026-01-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13866,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/8,MEM-145004,Daniel Valenzuela,daniel.valenzuela.demo45004@outlook.com,http://comunidad.deficitcero.cl/u/96599,FORM-13866,http://forms.deficitcero.cl/f/352,pendiente,2024-03-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13867,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-126872,Karla Ramírez,karla.ramirez.demo26872@hotmail.com,http://comunidad.deficitcero.cl/u/6745,FORM-13867,http://forms.deficitcero.cl/f/869,completado,2025-03-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13868,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-111356,Mónica Díaz,monica.diaz.demo11356@yahoo.com,http://comunidad.deficitcero.cl/u/20882,FORM-13868,http://forms.deficitcero.cl/f/888,completado,2024-12-31,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13869,Taller de Educación Financiera,http://deficitcero.cl/talleres/2,MEM-101677,Francisco Villalobos,francisco.villalobos.demo1677@yahoo.com,http://comunidad.deficitcero.cl/u/71356,FORM-13869,http://forms.deficitcero.cl/f/740,pendiente,2026-02-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13870,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-101887,Luis Soto,luis.soto.demo1887@outlook.com,http://comunidad.deficitcero.cl/u/97418,FORM-13870,http://forms.deficitcero.cl/f/416,pendiente,2025-07-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13871,Taller de Educación Financiera,http://deficitcero.cl/talleres/8,MEM-129899,Mariana Salgado,mariana.salgado.demo29899@hotmail.com,http://comunidad.deficitcero.cl/u/9849,FORM-13871,http://forms.deficitcero.cl/f/485,completado,2025-09-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13872,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-119479,Elena Pino,elena.pino.demo19479@outlook.com,http://comunidad.deficitcero.cl/u/32450,FORM-13872,http://forms.deficitcero.cl/f/991,completado,2025-01-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13873,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-105044,Josué Parra,josue.parra.demo5044@outlook.com,http://comunidad.deficitcero.cl/u/41360,FORM-13873,http://forms.deficitcero.cl/f/470,completado,2025-11-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13874,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/3,MEM-140466,Julián Guerra,julian.guerra.demo40466@hotmail.com,http://comunidad.deficitcero.cl/u/23523,FORM-13874,http://forms.deficitcero.cl/f/296,completado,2025-11-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13875,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-112063,Cristopher Torres,cristopher.torres.demo12063@hotmail.com,http://comunidad.deficitcero.cl/u/23991,FORM-13875,http://forms.deficitcero.cl/f/568,completado,2025-09-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13876,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-151827,Franco Montenegro,franco.montenegro.demo51827@yahoo.com,http://comunidad.deficitcero.cl/u/86815,FORM-13876,http://forms.deficitcero.cl/f/910,completado,2026-05-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13877,Taller de Educación Financiera,http://deficitcero.cl/talleres/8,MEM-151668,Carlos Ulloa,carlos.ulloa.demo51668@outlook.com,http://comunidad.deficitcero.cl/u/67550,FORM-13877,http://forms.deficitcero.cl/f/311,completado,2024-08-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13878,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-150093,Belén Cordero,belen.cordero.demo50093@outlook.com,http://comunidad.deficitcero.cl/u/97314,FORM-13878,http://forms.deficitcero.cl/f/800,completado,2024-10-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13879,Asamblea Informativa DS49,http://deficitcero.cl/talleres/4,MEM-125249,María Aburto,maria.aburto.demo25249@hotmail.com,http://comunidad.deficitcero.cl/u/32264,FORM-13879,http://forms.deficitcero.cl/f/679,completado,2025-01-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13880,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-141882,María Carrasco,maria.carrasco.demo41882@yahoo.com,http://comunidad.deficitcero.cl/u/28879,FORM-13880,http://forms.deficitcero.cl/f/781,completado,2025-09-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13881,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-110247,Lorenza Pérez,lorenza.perez.demo10247@gmail.com,http://comunidad.deficitcero.cl/u/87360,FORM-13881,http://forms.deficitcero.cl/f/181,completado,2024-11-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13882,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-105995,Alejandro Delgado,alejandro.delgado.demo5995@yahoo.com,http://comunidad.deficitcero.cl/u/88765,FORM-13882,http://forms.deficitcero.cl/f/260,completado,2024-12-31,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13883,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/3,MEM-141348,Alexander Lara,alexander.lara.demo41348@yahoo.com,http://comunidad.deficitcero.cl/u/54050,FORM-13883,http://forms.deficitcero.cl/f/375,completado,2024-05-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13884,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/8,MEM-125125,Antonia Navarro,antonia.navarro.demo25125@gmail.com,http://comunidad.deficitcero.cl/u/12019,FORM-13884,http://forms.deficitcero.cl/f/320,completado,2025-03-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13885,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-106751,Monserrat Díaz,monserrat.diaz.demo6751@yahoo.com,http://comunidad.deficitcero.cl/u/61829,FORM-13885,http://forms.deficitcero.cl/f/679,completado,2025-01-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13886,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/1,MEM-120655,Federico Muñoz,federico.munoz.demo20655@hotmail.com,http://comunidad.deficitcero.cl/u/79367,FORM-13886,http://forms.deficitcero.cl/f/263,pendiente,2025-03-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13887,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-124520,María González,maria.gonzalez.demo24520@gmail.com,http://comunidad.deficitcero.cl/u/8565,FORM-13887,http://forms.deficitcero.cl/f/839,pendiente,2025-05-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13888,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-118895,Petronila Mamani,petronila.mamani.demo18895@hotmail.com,http://comunidad.deficitcero.cl/u/39097,FORM-13888,http://forms.deficitcero.cl/f/905,pendiente,2024-12-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13889,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/4,MEM-102022,Abel Pérez,abel.perez.demo2022@gmail.com,http://comunidad.deficitcero.cl/u/99962,FORM-13889,http://forms.deficitcero.cl/f/527,completado,2025-11-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13890,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-149897,Marcia Tapia,marcia.tapia.demo49897@gmail.com,http://comunidad.deficitcero.cl/u/6756,FORM-13890,http://forms.deficitcero.cl/f/160,completado,2024-02-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13891,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-116094,Florencia Osorio,florencia.osorio.demo16094@gmail.com,http://comunidad.deficitcero.cl/u/37766,FORM-13891,http://forms.deficitcero.cl/f/864,completado,2026-03-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13892,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-131867,Isidora Maturana,isidora.maturana.demo31867@gmail.com,http://comunidad.deficitcero.cl/u/44052,FORM-13892,http://forms.deficitcero.cl/f/473,completado,2026-01-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13893,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/2,MEM-109502,Gloria Núñez,gloria.nunez.demo9502@gmail.com,http://comunidad.deficitcero.cl/u/24341,FORM-13893,http://forms.deficitcero.cl/f/710,completado,2025-09-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13894,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-121261,Joel Bravo,joel.bravo.demo21261@yahoo.com,http://comunidad.deficitcero.cl/u/72855,FORM-13894,http://forms.deficitcero.cl/f/272,completado,2026-02-16,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13895,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-109032,Emma Villarroel,emma.villarroel.demo9032@gmail.com,http://comunidad.deficitcero.cl/u/92289,FORM-13895,http://forms.deficitcero.cl/f/269,completado,2026-02-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13896,Taller de Educación Financiera,http://deficitcero.cl/talleres/1,MEM-138888,Carlos Saavedra,carlos.saavedra.demo38888@yahoo.com,http://comunidad.deficitcero.cl/u/45186,FORM-13896,http://forms.deficitcero.cl/f/515,completado,2025-01-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-13897,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-125620,Martín Valdebenito,martin.valdebenito.demo25620@hotmail.com,http://comunidad.deficitcero.cl/u/80230,FORM-13897,http://forms.deficitcero.cl/f/115,completado,2024-03-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-13898,Taller de Educación Financiera,http://deficitcero.cl/talleres/1,MEM-144139,María Soto,maria.soto.demo44139@outlook.com,http://comunidad.deficitcero.cl/u/40779,FORM-13898,http://forms.deficitcero.cl/f/422,completado,2024-03-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
