MEMBER_ID,ROL,NOMBRE,APELLIDO,EMAIL,FECHA_NACIMIENTO,WHATSAPP,REGION,COMUNA,REGISTRO_COMPLETO,ACEPTA_TERMINOS,FECHA_CREACION,GENERO,CUANTAS_PERSONAS_VIVES,PERTENECES_COMITE_VIVIENDA,SITUACION_HABITACIONAL,ESTADO,CAMPOS_COMPLETOS,FECHA,PASO 2 COMPLETO,PROVEEDOR REGISTRO
RCV-151999,usuario,Claudio,Parra,claudio.parra.demo21103@outlook.com,1975-06-15,+56912384060,Coquimbo,La Serena,Sí,Sí,2025-12-12 13:42:05,Femenino,6,No,allegado,activo,Sí,2025-12-12,No,app_movil
RCV-151999,usuario,Dominga,Villarroel,dominga.villarroel.demo21104@gmail.com,1987-01-09,+56935674392,Biobío,Concepción,Sí,Sí,2026-01-22 17:44:57,Femenino,4,No,,activo,No,,Sí,web
RCV-151999,usuario,Joaquín,Carvajal,joaquin.carvajal.demo21105@outlook.com,1981-10-28,+56939404644,Biobío,Talcahuano,Sí,Sí,2024-12-17 09:41:17,Femenino,2,No,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Laura,Arancibia,laura.arancibia.demo21106@hotmail.com,1983-05-06,+56944998054,Araucanía,Temuco,Sí,Sí,2023-09-15 14:37:12,Femenino,5,No,arriendo,activo,Sí,2023-09-15,No,web
RCV-151999,usuario,Carlos,Palacios,carlos.palacios.demo21107@yahoo.com,1978-05-02,+56942361524,Valparaíso,San Antonio,Sí,Sí,2026-01-29 21:17:42,Masculino,4,No,vivienda_propia,activo,Sí,,No,app_movil
RCV-151999,usuario,Exequiel,Herrera,exequiel.herrera.demo21108@yahoo.com,1960-06-21,+56984761996,Biobío,Coronel,Sí,Sí,2026-01-13 06:37:56,Femenino,7,No,arriendo,activo,Sí,2026-01-13,Sí,web
RCV-151999,usuario,Eduardo,Medina,eduardo.medina.demo21109@yahoo.com,1964-01-19,+56940694855,O'Higgins,Rancagua,No,Sí,2025-12-27 20:50:34,Femenino,4,No,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,René,Manríquez,rene.manriquez.demo21110@yahoo.com,1985-11-03,+56966448024,O'Higgins,Rancagua,No,Sí,2024-10-08 10:34:11,Femenino,4,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Oscar,Inostroza,oscar.inostroza.demo21111@yahoo.com,1992-10-19,+56992128348,Araucanía,Villarrica,Sí,Sí,2025-05-16 07:54:14,Masculino,8,No,allegado,activo,Sí,2025-05-16,No,app_movil
RCV-151999,admin,Silvia,Muñoz,silvia.munoz.demo21112@hotmail.com,1979-06-08,+56996908301,Metropolitana de Santiago,Maipú,Sí,Sí,2024-10-12 04:29:36,Femenino,6,No,,activo,Sí,2024-10-12,Sí,web
RCV-151999,usuario,Violeta,Fredes,violeta.fredes.demo21113@yahoo.com,1962-03-08,+56946337108,Maule,Molina,Sí,Sí,2025-01-02 10:49:07,Femenino,3,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Emilia,Rebolledo,emilia.rebolledo.demo21114@hotmail.com,1979-10-04,+56991507277,Valparaíso,Quilpué,No,Sí,2024-04-27 02:29:08,Masculino,5,Sí,,inactivo,Sí,,Sí,app_movil
RCV-151999,usuario,María,Cortés,maria.cortes.demo21115@gmail.com,1991-09-10,+56915168834,Magallanes,Natales,Sí,Sí,2023-06-02 19:18:13,,7,Sí,,activo,No,2023-06-02,Sí,web
RCV-151999,usuario,Claudio,Venegas,claudio.venegas.demo21116@yahoo.com,1973-09-27,+56914030848,Maule,Molina,Sí,Sí,2026-03-02 12:44:40,Femenino,7,No,arriendo,activo,Sí,2026-03-02,Sí,formulario_fisico
RCV-151999,usuario,María,Lizana,maria.lizana.demo21117@hotmail.com,1981-07-07,+56939155804,Metropolitana de Santiago,Las Condes,No,No,2024-08-29 09:28:00,Femenino,1,Sí,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Thomas,Sánchez,thomas.sanchez.demo21118@yahoo.com,1965-09-28,+56962000319,Valparaíso,Concón,Sí,Sí,2024-05-04 15:06:25,Femenino,1,Sí,arriendo,inactivo,Sí,,No,app_movil
RCV-151999,usuario,Dilan,Catalán,dilan.catalan.demo21119@outlook.com,1973-09-23,+56993117771,Metropolitana de Santiago,Las Condes,No,Sí,2025-03-10 15:49:48,Femenino,5,Sí,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,María,Muñoz,maria.munoz.demo21120@gmail.com,1986-07-15,+56961113624,Metropolitana de Santiago,La Florida,Sí,No,2023-05-26 20:12:37,,1,No,,activo,No,,No,formulario_fisico
RCV-151999,usuario,Isolina,Reyes,isolina.reyes.demo21121@gmail.com,1960-03-11,+56960535560,Valparaíso,San Antonio,Sí,Sí,2023-12-27 07:55:21,Femenino,4,No,arriendo,inactivo,Sí,,Sí,web
RCV-151999,usuario,Fernanda,Torres,fernanda.torres.demo21122@gmail.com,1966-04-20,+56930181005,O'Higgins,Rancagua,Sí,Sí,2025-03-26 00:52:13,Femenino,2,No,allegado,activo,Sí,2025-03-26,Sí,web
RCV-151999,usuario,Eduardo,Maturana,eduardo.maturana.demo21123@gmail.com,1996-08-17,+56941995875,Valparaíso,Concón,Sí,Sí,2025-08-17 07:34:39,Femenino,2,Sí,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Octavio,Morales,octavio.morales.demo21124@hotmail.com,1958-12-28,+56938311406,Maule,Constitución,Sí,Sí,2024-03-15 08:40:49,Masculino,4,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Verónica,Sandoval,veronica.sandoval.demo21125@hotmail.com,1968-10-07,+56957891832,Metropolitana de Santiago,Puente Alto,Sí,Sí,2023-12-10 00:01:56,Femenino,1,No,arriendo,inactivo,Sí,,Sí,web
RCV-151999,usuario,María,Echeverría,maria.echeverria.demo21126@yahoo.com,1966-07-02,+56952729063,Coquimbo,Ovalle,Sí,Sí,2023-06-14 16:42:13,Femenino,6,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Gladys,Solís,gladys.solis.demo21127@yahoo.com,1995-06-29,+56961866972,Valparaíso,Viña del Mar,No,Sí,2023-04-30 16:19:21,Femenino,6,Sí,allegado,activo,No,2023-04-30,Sí,app_movil
RCV-151999,usuario,María,Ramírez,maria.ramirez.demo21128@hotmail.com,1979-12-22,+56986580283,Maule,Talca,Sí,No,2025-06-11 19:06:38,Femenino,1,No,allegado,activo,Sí,2025-06-11,Sí,web
RCV-151999,usuario,Génesis,Pereira,genesis.pereira.demo21129@yahoo.com,1984-01-04,+56944144959,Metropolitana de Santiago,La Granja,Sí,Sí,2024-12-07 02:54:27,Femenino,8,No,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Tania,Acevedo,tania.acevedo.demo21130@gmail.com,1958-03-25,+56934093264,Biobío,Talcahuano,Sí,Sí,2023-11-14 17:48:38,Masculino,1,No,allegado,activo,Sí,2023-11-14,Sí,app_movil
RCV-151999,usuario,Rosa,Arias,rosa.arias.demo21131@hotmail.com,1990-10-05,+56975783783,Los Lagos,Osorno,No,Sí,2024-09-02 01:44:28,Femenino,2,Sí,arriendo,activo,Sí,2024-09-02,No,app_movil
RCV-151999,usuario,Ronny,Leiva,ronny.leiva.demo21132@gmail.com,1961-03-02,+56921157251,Metropolitana de Santiago,Santiago,Sí,Sí,2025-08-08 21:06:39,Femenino,6,No,vivienda_cedida,inactivo,Sí,2025-08-08,No,web
RCV-151999,usuario,Belén,Gutiérrez,belen.gutierrez.demo21133@outlook.com,1970-12-09,+56954338927,Atacama,Copiapó,No,Sí,2025-08-16 10:10:08,Masculino,1,No,campamento,activo,Sí,2025-08-16,Sí,formulario_fisico
RCV-151999,admin,Alondra,Alarcón,alondra.alarcon.demo21134@yahoo.com,1995-12-31,+56960032729,Metropolitana de Santiago,Puente Alto,Sí,Sí,2024-07-08 12:53:31,Masculino,3,Sí,allegado,activo,Sí,2024-07-08,Sí,app_movil
RCV-151999,usuario,Luis,Inzunza,luis.inzunza.demo21135@hotmail.com,1972-08-08,+56987035553,Biobío,Los Ángeles,Sí,Sí,2023-10-14 03:15:23,Masculino,7,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Alejandro,Fuentes,alejandro.fuentes.demo21136@outlook.com,1980-05-30,+56912104112,Valparaíso,Quilpué,No,Sí,2025-05-21 02:35:15,Masculino,7,Sí,,activo,Sí,2025-05-21,Sí,app_movil
RCV-151999,usuario,Jairo,Sánchez,jairo.sanchez.demo21137@outlook.com,1978-02-19,+56926293659,Maule,Curicó,No,Sí,2024-10-18 12:45:53,Femenino,4,Sí,arriendo,activo,Sí,2024-10-18,Sí,app_movil
RCV-151999,usuario,Francisco,Almonacid,francisco.almonacid.demo21138@yahoo.com,1963-04-26,+56917274744,Magallanes,Natales,No,Sí,2025-05-15 04:55:28,Femenino,8,No,campamento,activo,No,,No,formulario_fisico
RCV-151999,usuario,Víctor,Fuentes,victor.fuentes.demo21139@yahoo.com,1969-10-11,+56970940922,Valparaíso,Quilpué,Sí,Sí,2023-06-08 23:32:21,,8,Sí,allegado,activo,No,2023-06-08,No,app_movil
RCV-151999,usuario,María,Segovia,maria.segovia.demo21140@yahoo.com,1986-07-28,+56986324868,O'Higgins,Machalí,Sí,Sí,2026-03-13 15:51:27,Femenino,6,Sí,arriendo,activo,Sí,,No,app_movil
RCV-151999,usuario,Myriam,Medel,myriam.medel.demo21141@gmail.com,1978-01-05,+56927194491,Metropolitana de Santiago,Santiago,Sí,Sí,2023-03-04 16:59:39,,5,Sí,,inactivo,Sí,,No,web
RCV-151999,usuario,Trinidad,Briceño,trinidad.briceno.demo21142@hotmail.com,1988-10-04,+56954397989,Maule,Molina,Sí,Sí,2025-10-07 02:55:03,Femenino,8,No,allegado,activo,No,2025-10-07,Sí,formulario_fisico
RCV-151999,usuario,Virginia,Ahumada,virginia.ahumada.demo21143@gmail.com,1987-02-06,+56943825037,Los Lagos,Valdivia,Sí,Sí,2023-05-08 13:45:36,Femenino,5,No,arriendo,activo,Sí,,No,app_movil
RCV-151999,usuario,Genaro,Contreras,genaro.contreras.demo21144@yahoo.com,1984-08-06,+56911746797,Maule,Molina,Sí,Sí,2024-07-11 23:36:22,Femenino,8,No,arriendo,activo,Sí,2024-07-11,Sí,web
RCV-151999,usuario,José,Villa,jose.villa.demo21145@hotmail.com,1979-01-09,+56992782563,Biobío,San Pedro de la Paz,No,Sí,2024-06-23 16:50:09,,3,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Matías,Iturra,matias.iturra.demo21146@yahoo.com,1986-01-10,+56952780820,Metropolitana de Santiago,Providencia,No,Sí,2025-01-20 08:15:38,Femenino,1,No,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Yesenia,Andrade,yesenia.andrade.demo21147@gmail.com,1974-06-06,+56972873121,Araucanía,Padre Las Casas,Sí,Sí,2023-11-27 20:05:57,Femenino,5,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Pablo,Díaz,pablo.diaz.demo21148@outlook.com,1990-01-04,+56961370479,Araucanía,Villarrica,Sí,Sí,2025-05-28 17:37:13,Femenino,2,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Elizabeth,González,elizabeth.gonzalez.demo21149@outlook.com,1960-03-07,+56946896878,Biobío,Coronel,Sí,Sí,2025-10-12 19:12:03,Femenino,4,Sí,arriendo,activo,Sí,2025-10-12,No,app_movil
RCV-151999,usuario,Angelo,Rebolledo,angelo.rebolledo.demo21150@outlook.com,1960-09-28,+56916128133,Tarapacá,Alto Hospicio,Sí,Sí,2024-12-06 18:23:03,Femenino,4,No,,activo,Sí,,No,web
RCV-151999,usuario,Juana,Romero,juana.romero.demo21151@gmail.com,1989-07-28,+56979122806,Valparaíso,Villa Alemana,Sí,Sí,2025-10-12 22:26:37,Femenino,6,Sí,,activo,Sí,,No,web
RCV-151999,usuario,José,Aguayo,jose.aguayo.demo21152@outlook.com,1992-11-07,+56983088617,Valparaíso,Concón,No,Sí,2025-01-03 17:53:34,Femenino,3,Sí,arriendo,inactivo,Sí,,Sí,app_movil
RCV-151999,usuario,Soledad,González,soledad.gonzalez.demo21153@gmail.com,1958-05-18,+56985336865,Los Lagos,Puerto Montt,No,Sí,2024-02-16 07:07:12,,2,No,,activo,Sí,2024-02-16,Sí,formulario_fisico
RCV-151999,usuario,Aurora,Pacheco,aurora.pacheco.demo21154@hotmail.com,1990-09-09,+56937516004,Araucanía,Padre Las Casas,Sí,Sí,2025-01-25 05:14:21,Masculino,4,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Barbara,Belmar,barbara.belmar.demo21155@yahoo.com,1992-07-21,+56931009258,Metropolitana de Santiago,Santiago,Sí,Sí,2025-07-19 18:38:53,Femenino,2,Sí,,activo,No,,Sí,web
RCV-151999,usuario,Carmen,Aravena,carmen.aravena.demo21156@gmail.com,1969-09-30,+56912489398,Antofagasta,Calama,Sí,Sí,2024-11-05 12:08:50,Femenino,1,Sí,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Benjamín,Candia,benjamin.candia.demo21157@yahoo.com,1980-07-01,+56969815492,Antofagasta,Antofagasta,No,Sí,2026-05-08 15:10:31,Masculino,6,No,campamento,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Joaquín,Cabezas,joaquin.cabezas.demo21158@hotmail.com,1978-11-01,+56912187075,O'Higgins,Rancagua,No,Sí,2025-01-23 06:52:18,Femenino,4,No,arriendo,activo,Sí,2025-01-23,Sí,app_movil
RCV-151999,usuario,Sandra,Bórquez,sandra.borquez.demo21159@yahoo.com,1989-03-21,+56941169782,Metropolitana de Santiago,Puente Alto,No,Sí,2023-04-26 02:36:04,Masculino,8,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Florencia,Méndez,florencia.mendez.demo21160@outlook.com,1961-05-17,+56923910490,Metropolitana de Santiago,San Bernardo,No,Sí,2023-01-27 16:23:12,Femenino,8,No,arriendo,activo,Sí,2023-01-27,Sí,app_movil
RCV-151999,usuario,Dominga,Gajardo,dominga.gajardo.demo21161@hotmail.com,1989-02-16,+56926584278,Antofagasta,Calama,Sí,Sí,2023-03-07 04:49:35,Femenino,5,Sí,arriendo,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Sylvia,Ramírez,sylvia.ramirez.demo21162@hotmail.com,1991-07-26,+56957468965,Metropolitana de Santiago,Maipú,Sí,Sí,2024-08-23 06:53:16,Masculino,7,Sí,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Antonio,Elgueta,antonio.elgueta.demo21163@yahoo.com,1965-10-10,+56913071396,Metropolitana de Santiago,Providencia,Sí,Sí,2026-03-19 01:21:34,Masculino,3,No,allegado,activo,Sí,2026-03-19,No,web
RCV-151999,usuario,Fernanda,Plaza,fernanda.plaza.demo21164@gmail.com,1967-12-28,+56992338790,O'Higgins,San Fernando,Sí,Sí,2025-11-21 06:19:27,Femenino,6,No,arriendo,activo,Sí,2025-11-21,No,app_movil
RCV-151999,usuario,Luis,Núñez,luis.nunez.demo21165@outlook.com,1992-10-30,+56972112737,Valparaíso,Quilpué,Sí,Sí,2023-03-08 07:30:05,,1,Sí,vivienda_propia,activo,Sí,2023-03-08,No,web
RCV-151999,usuario,José,Rojas,jose.rojas.demo21166@gmail.com,1994-05-23,+56957702670,Biobío,Concepción,Sí,Sí,2025-03-13 21:56:22,Femenino,8,No,,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Paola,Figueroa,paola.figueroa.demo21167@outlook.com,1980-02-03,+56963527927,Metropolitana de Santiago,Las Condes,Sí,Sí,2023-06-12 02:26:27,,3,No,,activo,No,2023-06-12,No,web
RCV-151999,usuario,Luciano,Vega,luciano.vega.demo21168@yahoo.com,1994-11-17,+56978337243,Valparaíso,Valparaíso,Sí,Sí,2024-06-12 17:26:04,Masculino,2,Sí,campamento,activo,No,,No,formulario_fisico
RCV-151999,usuario,Francis,Silva,francis.silva.demo21169@hotmail.com,1980-01-10,+56954241999,Araucanía,Padre Las Casas,No,Sí,2025-05-20 03:15:09,,4,Sí,allegado,inactivo,Sí,2025-05-20,Sí,web
RCV-151999,usuario,César,Rocha,cesar.rocha.demo21170@gmail.com,1990-04-18,+56916333749,Biobío,San Pedro de la Paz,No,Sí,2025-05-26 08:37:12,Masculino,7,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Mia,Salazar,mia.salazar.demo21171@gmail.com,1996-01-22,+56943503729,Araucanía,Villarrica,Sí,Sí,2024-09-21 22:41:15,Femenino,5,No,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Amaro,Elgueta,amaro.elgueta.demo21172@gmail.com,1969-04-07,+56990910815,Metropolitana de Santiago,Maipú,Sí,Sí,2024-08-21 17:52:40,,3,Sí,,activo,Sí,2024-08-21,No,formulario_fisico
RCV-151999,usuario,Mauricio,Tapia,mauricio.tapia.demo21173@hotmail.com,1973-04-18,+56956285994,O'Higgins,Rancagua,Sí,Sí,2024-12-10 01:20:59,Masculino,2,Sí,vivienda_propia,activo,No,2024-12-10,Sí,app_movil
RCV-151999,usuario,Fernando,Véliz,fernando.veliz.demo21174@gmail.com,1961-09-25,+56973217922,Biobío,Chiguayante,Sí,Sí,2024-08-24 18:48:34,Femenino,2,Sí,vivienda_cedida,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Evelyn,Moya,evelyn.moya.demo21175@gmail.com,1979-05-26,+56935972048,Metropolitana de Santiago,La Granja,Sí,Sí,2025-07-05 03:40:47,,5,No,allegado,activo,Sí,2025-07-05,No,web
RCV-151999,usuario,Rubén,Soto,ruben.soto.demo21176@hotmail.com,1975-07-05,+56963701655,Valparaíso,Quilpué,Sí,Sí,2025-06-22 04:53:48,Masculino,6,No,vivienda_cedida,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Bárbara,Hernández,barbara.hernandez.demo21177@yahoo.com,1978-11-12,+56921128815,Metropolitana de Santiago,Providencia,No,Sí,2024-09-03 23:36:23,Femenino,6,Sí,arriendo,activo,Sí,2024-09-03,No,app_movil
RCV-151999,usuario,Olivia,Moreno,olivia.moreno.demo21178@gmail.com,1972-06-11,+56999557709,Metropolitana de Santiago,La Florida,No,Sí,2025-02-05 07:45:38,Femenino,1,Sí,arriendo,activo,Sí,2025-02-05,Sí,web
RCV-151999,usuario,Carmen,Cruz,carmen.cruz.demo21179@yahoo.com,1988-07-25,+56961797133,Biobío,Los Ángeles,Sí,Sí,2023-11-02 16:17:31,Femenino,6,Sí,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Adriana,Ruiz,adriana.ruiz.demo21180@outlook.com,1982-08-25,+56918193953,Maule,Constitución,No,Sí,2024-09-11 22:02:47,Femenino,1,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Alicia,Fuentes,alicia.fuentes.demo21181@yahoo.com,1990-01-27,+56965328179,Magallanes,Natales,Sí,Sí,2025-12-07 11:05:25,Masculino,3,Sí,arriendo,activo,No,2025-12-07,Sí,web
RCV-151999,usuario,Abraham,Soto,abraham.soto.demo21182@yahoo.com,1960-10-30,+56998750584,Maule,Talca,Sí,Sí,2025-10-08 23:07:14,Femenino,2,No,vivienda_propia,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Katherinne,Leal,katherinne.leal.demo21183@gmail.com,1971-08-11,+56959820757,Maule,Linares,Sí,Sí,2023-05-02 21:07:18,Femenino,5,Sí,allegado,inactivo,Sí,2023-05-02,No,app_movil
RCV-151999,usuario,Christian,Jara,christian.jara.demo21184@outlook.com,1975-10-24,+56913527508,Valparaíso,Quilpué,Sí,Sí,2023-10-06 15:05:22,Femenino,2,No,arriendo,activo,Sí,2023-10-06,No,formulario_fisico
RCV-151999,usuario,Javiera,Gutiérrez,javiera.gutierrez.demo21185@gmail.com,1980-02-12,+56947763201,Arica y Parinacota,Arica,No,Sí,2023-08-31 02:40:22,Femenino,4,No,vivienda_cedida,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Danilo,Véliz,danilo.veliz.demo21186@hotmail.com,1989-06-13,+56944490409,Metropolitana de Santiago,La Granja,Sí,Sí,2023-06-28 15:43:56,Femenino,6,No,arriendo,activo,Sí,2023-06-28,No,app_movil
RCV-151999,usuario,María,Córdova,maria.cordova.demo21187@outlook.com,1965-07-20,+56984800943,Biobío,San Pedro de la Paz,Sí,Sí,2025-06-02 00:05:22,,2,Sí,vivienda_cedida,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Gabriela,Ulloa,gabriela.ulloa.demo21188@outlook.com,1958-01-27,+56999866973,Maule,Talca,Sí,Sí,2023-01-26 04:20:11,,7,Sí,vivienda_cedida,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Luis,Hurtado,luis.hurtado.demo21189@hotmail.com,1962-09-02,+56990293773,O'Higgins,Rengo,Sí,Sí,2026-05-22 13:57:30,Masculino,1,Sí,,activo,Sí,2026-05-22,No,formulario_fisico
RCV-151999,usuario,Aylin,Galleguillos,aylin.galleguillos.demo21190@yahoo.com,1958-11-13,+56938044459,Arica y Parinacota,Arica,Sí,Sí,2024-10-08 15:22:50,Masculino,8,No,campamento,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Francisco,Arévalo,francisco.arevalo.demo21191@outlook.com,1991-10-08,+56975502037,Metropolitana de Santiago,La Granja,Sí,Sí,2025-06-01 13:54:27,,3,No,campamento,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,María,Astudillo,maria.astudillo.demo21192@gmail.com,1959-12-07,+56978438842,Tarapacá,Iquique,Sí,Sí,2025-02-25 16:49:34,Masculino,5,Sí,allegado,activo,Sí,2025-02-25,No,app_movil
RCV-151999,usuario,Héctor,Montecinos,hector.montecinos.demo21193@hotmail.com,1960-09-27,+56988842229,Antofagasta,Mejillones,Sí,Sí,2024-03-26 11:48:19,Femenino,5,Sí,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Mario,Olivares,mario.olivares.demo21194@hotmail.com,1988-06-12,+56970457736,Araucanía,Padre Las Casas,Sí,Sí,2025-03-14 02:41:51,Femenino,2,No,,activo,No,,Sí,app_movil
RCV-151999,admin,Vanessa,Pereira,vanessa.pereira.demo21195@outlook.com,1994-01-06,+56985734226,Valparaíso,Viña del Mar,Sí,Sí,2023-03-06 00:49:27,Femenino,1,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,María,Segura,maria.segura.demo21196@outlook.com,1968-01-02,+56921403277,Los Lagos,Puerto Montt,Sí,No,2025-07-20 07:45:50,Femenino,5,Sí,arriendo,activo,No,,No,app_movil
RCV-151999,usuario,Isidora,Cornejo,isidora.cornejo.demo21197@outlook.com,1961-09-23,+56963476622,Valparaíso,Concón,Sí,Sí,2025-06-25 06:39:15,Femenino,3,Sí,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Vicente,Molina,vicente.molina.demo21198@gmail.com,1989-03-02,+56989524058,Biobío,Concepción,Sí,Sí,2026-04-30 10:45:53,Femenino,5,No,,activo,Sí,,No,app_movil
RCV-151999,usuario,Tamara,Valenzuela,tamara.valenzuela.demo21199@hotmail.com,1976-10-23,+56933480603,Biobío,Los Ángeles,No,Sí,2026-02-05 22:02:41,Femenino,5,No,vivienda_propia,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,María,Fuentes,maria.fuentes.demo21200@hotmail.com,1975-02-13,+56979618452,Valparaíso,Concón,Sí,No,2026-04-21 11:52:38,Femenino,3,No,allegado,activo,Sí,2026-04-21,Sí,formulario_fisico
RCV-151999,usuario,José,Vega,jose.vega.demo21201@gmail.com,1981-09-22,+56928932451,Valparaíso,Viña del Mar,Sí,Sí,2023-10-18 06:33:11,Masculino,5,Sí,allegado,activo,Sí,2023-10-18,No,web
RCV-151999,admin,Ramón,Villa,ramon.villa.demo21202@gmail.com,1997-10-20,+56942913591,Biobío,San Pedro de la Paz,Sí,Sí,2024-02-15 22:12:56,Femenino,8,No,allegado,activo,No,,No,formulario_fisico
RCV-151999,usuario,Bastián,Díaz,bastian.diaz.demo21203@outlook.com,1998-01-06,+56977010978,Metropolitana de Santiago,La Florida,Sí,Sí,2025-08-21 16:36:43,Femenino,4,No,arriendo,inactivo,Sí,2025-08-21,No,formulario_fisico
RCV-151999,usuario,Jeremy,Guerrero,jeremy.guerrero.demo21204@yahoo.com,1990-06-21,+56988467011,Metropolitana de Santiago,La Granja,No,Sí,2025-09-28 15:27:49,Masculino,4,No,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Paula,Martínez,paula.martinez.demo21205@hotmail.com,1998-11-11,+56959192367,Biobío,Los Ángeles,Sí,Sí,2025-05-20 12:46:34,Femenino,3,No,vivienda_propia,activo,Sí,,Sí,web
RCV-151999,usuario,Margarita,Lara,margarita.lara.demo21206@outlook.com,1976-08-13,+56943732599,O'Higgins,San Vicente,Sí,Sí,2025-08-05 02:56:16,Masculino,1,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Danilo,Muñoz,danilo.munoz.demo21207@outlook.com,1989-09-18,+56971369282,Biobío,Concepción,Sí,Sí,2025-03-08 16:57:35,Femenino,6,No,allegado,activo,Sí,2025-03-08,Sí,web
RCV-151999,usuario,Matilde,Barahona,matilde.barahona.demo21208@yahoo.com,1962-01-10,+56967004786,Metropolitana de Santiago,Las Condes,Sí,Sí,2023-10-31 05:37:00,Femenino,6,No,vivienda_cedida,activo,Sí,,Sí,web
RCV-151999,usuario,Constanza,García,constanza.garcia.demo21209@yahoo.com,1983-07-18,+56973739778,Atacama,Vallenar,Sí,Sí,2023-05-16 03:47:05,Femenino,2,No,arriendo,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,María,Reyes,maria.reyes.demo21210@outlook.com,1982-12-29,+56949971929,Metropolitana de Santiago,Providencia,Sí,Sí,2025-12-17 20:47:46,Masculino,8,No,arriendo,activo,Sí,2025-12-17,No,formulario_fisico
RCV-151999,usuario,Richard,Mardones,richard.mardones.demo21211@yahoo.com,1960-01-29,+56942958904,Coquimbo,Ovalle,No,Sí,2023-04-23 01:09:10,Femenino,2,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Juan,Sandoval,juan.sandoval.demo21212@gmail.com,1994-05-30,+56975446176,Metropolitana de Santiago,Maipú,Sí,No,2026-05-02 18:50:19,Masculino,1,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Josefa,Navarrete,josefa.navarrete.demo21213@yahoo.com,1996-06-09,+56982141713,Coquimbo,La Serena,No,No,2025-01-20 22:07:17,Otro,4,Sí,,activo,Sí,,No,web
RCV-151999,usuario,Marcelo,Meneses,marcelo.meneses.demo21214@gmail.com,1989-08-28,+56999895512,Biobío,San Pedro de la Paz,Sí,Sí,2023-06-26 10:12:23,Masculino,8,No,,activo,Sí,,No,app_movil
RCV-151999,usuario,Luis,Concha,luis.concha.demo21215@outlook.com,1993-11-23,+56972415606,Maule,Curicó,Sí,Sí,2023-02-02 13:49:14,,3,Sí,,activo,Sí,,Sí,web
RCV-151999,usuario,Héctor,Valdebenito,hector.valdebenito.demo21216@hotmail.com,1986-05-11,+56949845256,Metropolitana de Santiago,Santiago,No,Sí,2023-08-03 16:19:48,Masculino,2,Sí,,activo,Sí,,Sí,web
RCV-151999,usuario,Juan,Astudillo,juan.astudillo.demo21217@gmail.com,1986-11-30,+56986868160,Biobío,Coronel,Sí,Sí,2023-03-05 23:41:56,Femenino,3,No,,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Luis,Quiroga,luis.quiroga.demo21218@outlook.com,1967-03-29,+56985626844,Biobío,San Pedro de la Paz,Sí,Sí,2025-02-11 02:47:25,Masculino,7,No,,activo,Sí,,Sí,formulario_fisico
